method,model,domain,probe_index,log_prob,target_rank
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,35,-20.8140869140625,8.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,36,-5.202982425689697,2.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,37,-7.9330668449401855,2.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,38,-5.410519123077393,11.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,39,-0.6077677011489868,1.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,40,-6.4516448974609375,13.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,41,-4.294598579406738,2.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,42,-10.063754081726074,33.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,43,-7.413531303405762,34.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,44,-3.7515368461608887,2.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,45,-2.923947334289551,2.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,46,-9.35367202758789,29.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,47,-11.171829223632812,5.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,48,-7.249989032745361,10.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,49,-6.093576431274414,6.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,50,-12.749290466308594,86.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,51,-10.344200134277344,13.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,52,-3.136235237121582,2.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,53,-7.231036186218262,15.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,54,-17.505075454711914,50.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,55,-0.8635314106941223,1.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,56,-22.021255493164062,13.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,57,-9.356400489807127,24.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,58,-5.416738510131836,11.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,59,-39.444427490234375,70.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,60,-8.21288776397705,42.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,61,-29.451934814453125,663.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,62,-7.003633499145508,8.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,63,-8.096410751342773,24.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,64,-5.493751525878906,3.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,65,-2.181169033050537,2.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,66,-43.31599807739258,39.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,67,-10.58450984954834,5.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,68,-14.682635307312012,45.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,69,-13.124650955200195,71.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,70,-7.758415222167969,38.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,71,-20.15940284729004,7.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,72,-10.263571739196776,6.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,73,-13.567778587341309,7.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,74,-10.281472206115724,276.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,75,-4.361042022705078,3.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,76,-4.152670383453369,2.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,77,-22.111671447753903,97.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,78,-7.160726547241211,59.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,79,-22.90669631958008,8.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,80,-24.659862518310547,157.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,81,-35.48808670043945,54.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,82,-9.847612380981444,31.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,83,-21.02446937561035,80.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,84,-31.3101749420166,125.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,85,-19.391094207763672,28.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,86,-8.342245101928711,17.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,87,-6.311389446258545,11.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,88,-3.642119884490967,2.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,89,-16.655668258666992,18.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,90,-18.740236282348636,26.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,91,-13.271846771240234,43.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,92,-7.494073867797852,36.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,93,-13.463844299316406,31.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,94,-18.17520523071289,23.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,95,-6.845773696899414,41.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,96,-28.047945022583008,100.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,97,-14.830850601196287,242.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,98,-6.560610771179199,5.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,0,-3.6118297576904297,6.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,1,-3.648494720458984,3.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,2,-4.944039344787598,24.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,3,-4.142853736877441,3.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,4,-12.65469741821289,3.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,5,-5.0006937980651855,3.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,6,-2.1233434677124023,1.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,7,-12.918522834777832,24.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,8,-4.190842628479004,4.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,9,-5.3933515548706055,2.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,10,-1.4763082265853882,2.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,11,-11.19228172302246,5.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,12,-7.461202621459961,4.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,13,-12.16916847229004,18.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,14,-7.397373199462891,25.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,15,-2.5412967205047607,3.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,16,-2.3428385257720947,2.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,17,-6.31502103805542,8.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,18,-10.129979133605955,10.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,19,-10.591889381408691,8.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,20,-13.043034553527832,347.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,21,-15.352964401245115,67.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,22,-1.6896700859069824,1.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,23,-8.594876289367676,14.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,24,-7.247702121734619,13.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,25,-5.416314125061035,5.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,26,-22.552061080932617,3727.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,27,-1.5993051528930664,1.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,28,-9.465598106384276,6.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,29,-4.672366619110107,2.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,30,-8.053098678588867,27.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,31,-5.720887184143066,6.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,32,-1.561334252357483,1.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,33,-0.95163094997406,1.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,34,-7.628601551055908,5.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,35,-4.944378852844238,3.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,36,-27.90607452392578,273.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,37,-2.17000150680542,2.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,38,-9.257912635803224,10.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,39,-3.586085081100464,3.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,40,-21.55824279785156,304.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,41,-6.100856781005859,11.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,42,-17.645572662353516,169.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,43,-24.745664596557617,31.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,44,-5.249692916870117,14.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,45,-3.1194381713867188,2.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,46,-6.267786026000977,3.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,47,-1.1183494329452517,1.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,48,-2.526639699935913,2.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,49,-0.0531616657972335,1.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,50,-23.76889419555664,36.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,51,-9.47357940673828,6.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,52,-13.771408081054688,109.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,53,-11.938007354736328,10.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,54,-14.759795188903809,56.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,55,-11.314226150512695,35.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,56,-17.87015151977539,9.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,57,-6.491735935211182,10.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,58,-15.600711822509766,57.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,59,-18.714534759521484,23.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,60,-15.165814399719238,56.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,61,-4.950880527496338,14.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,62,-8.0982027053833,8.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,63,-4.6960649490356445,23.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,64,-10.121917724609377,64.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,65,-5.731863021850586,5.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,66,-4.872543811798096,3.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,67,-31.524688720703125,150.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,68,-11.81134796142578,132.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,69,-9.191076278686523,117.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,70,-2.2597880363464355,2.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,71,-5.820340633392334,28.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,72,-6.465123176574707,33.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,73,-5.952541351318359,9.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,74,-11.82569980621338,135.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,75,-3.9223473072052,1.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,76,-10.478404998779297,12.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,77,-4.082657814025879,2.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,78,-10.15760612487793,26.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,79,-4.602066516876221,3.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,80,-14.960247039794922,40.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,81,-8.513605117797852,10.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,82,-5.264902114868164,4.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,83,-8.626553535461426,30.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,84,-5.230592727661133,3.0
with_explanations,32b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,85,-17.714834213256836,78.0
